2016-12-11 16:50:18,940 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:51:19,861 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:51:19,887 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:51:19,896 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:51:19,967 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:51:46,248 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:51:46,273 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:51:46,280 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:51:46,344 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:53:34,793 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:53:34,819 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:53:34,828 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:53:34,893 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:54:01,620 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:54:01,645 [core.QvFrame] (QvFrame.java:65) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
2016-12-11 16:54:01,652 [core.QvFrame] (ControlFrame.java:68) INFO  - Initialized 1 ControlFrame components: displayframebutton 
2016-12-11 16:54:01,719 [core.QvFrame] (ControlFrame.java:45) INFO  - Initialized ControlFrame with title hrdy control and size 350, 400 at location java.awt.Point[x=0,y=0]
2016-12-11 16:57:22,345 [core.QvFrame] (QvFrame.java:40) INFO  - Initialized OpenGL Capabilities: Bit-Depth 8
2016-12-11 16:57:22,369 [core.QvFrame] (QvFrame.java:66) INFO  - Initialized HrdyFrame with title hrdy display and size 600, 600 at location java.awt.Point[x=0,y=0]
